bug_report_url,bug_report_url_redirected,bug_report_title,created_at,status,closure_reason,n_bugs_covered,programming_language,is_anonymously_reported,has_repro_steps,test_present,fix_entity_type,fix_commit_pr_sha,n_files_changed_in_fix,fix_component,is_fail_stop,comment_count,issue_participants_count,closed_at,issue_description_length_chars,issue_first_comment_at,pr_head_commit_sha,pr_commit_count,pr_has_commit_id,pr_review_submission_count,pr_review_rounds_estimate
https://github.com/hathach/tinyusb/issues/2502,https://github.com/hathach/tinyusb/issues/2502,Potential code typo in examples/device/uac2_headset,2024-03-01T22:14:18Z,open,Still Open,1,C,False,False,,,,,core/production code,False,1,2,,699,2024-03-02T00:30:36Z,,,,,
https://github.com/bytecodealliance/wasm-micro-runtime/issues/3122,https://github.com/bytecodealliance/wasm-micro-runtime/issues/3122,Invalid Read Memory in check_wasi_abi_compatibility,2024-02-03T03:14:15Z,closed,Fixed,1,C,True,True,False,pr,06df58f20eeb46351b0ca7ff46d21eb541d2784a,1,don't know,True,2,2,2024-03-15T05:48:20Z,1519,2024-02-04T09:28:38Z,,,,,
https://github.com/matthiaskramm/swftools/issues/143,https://github.com/swftools/swftools/issues/143,A Segmentation fault in code.c:982,2020-08-07T14:35:45Z,open,Still Open,1,C,False,True,,,,,core/production code,True,0,1,,929,,,,,,
https://bugs.mysql.com/bug.php?id=116426,https://bugs.mysql.com/bug.php?id=116426,MySQL Bugs: #116426: SimulatedBlock error in NDB cluster,2024-10-19T18:12:00Z,duplicate,Duplicate,1,C++,False,,,,,,,,,,,,,,,,,
https://github.com/contiki-ng/contiki-ng/pull/2478,https://github.com/contiki-ng/contiki-ng/pull/2478,all: check return values of udp_new() for null,2023-06-28T02:58:34Z,closed,Fixed,7,C,False,False,False,pr,d8fd10484cc12a386e64ac6e3f19620bd6821709,7,core/production code,False,0,,2023-06-30T14:31:41Z,,,4589085eab84a09bbad3989da8b900ba6a2a765e,1,True,1,1
https://github.com/LibVNC/libvncserver/pull/581,https://github.com/LibVNC/libvncserver/pull/581,test: Fix comparison that is always false,2023-05-19T22:21:34Z,closed,Fixed,1,C,False,False,False,pr,98626024e1f1bc57dcbe04322b59bf77f442632d,1,test code,False,0,,2023-05-20T09:58:01Z,,,98626024e1f1bc57dcbe04322b59bf77f442632d,1,True,0,0
https://github.com/embox/embox/pull/2768,https://github.com/embox/embox/pull/2768,cmds: Check that calls to 'sscanf' actually write to output variables,2023-05-19T18:31:25Z,closed,Fixed,4,C,False,False,False,pr,c006d88594e182de83a70916d37f65be42331e9e,2,documentation,False,0,,2023-05-22T12:31:34Z,,,c68e5034914e29ca96806686b376eea529c0701a,1,True,3,1
https://github.com/xboot/xboot/pull/52,https://github.com/xboot/xboot/pull/52,Fix null pointer dereference,2023-05-23T04:31:34Z,closed,Fixed,4,C,False,False,False,pr,7334129970fb5f35d05add74fdbc3f971d41d903,2,core/production code,True,1,,2023-05-25T09:38:47Z,,,ab9415e91572d8b9a6b342e9e9982b4d7497adfd,1,True,0,0
https://bugs.mysql.com/bug.php?id=114777,https://bugs.mysql.com/bug.php?id=114777,MySQL Bugs: #114777: lost connection in MySQL NDB cluster,2024-04-25T07:09:00Z,verified,Still Open,1,C++,False,,,,,,,,,,,,,,,,,
https://github.com/ethereum/go-ethereum/issues/30254,https://github.com/ethereum/go-ethereum/issues/30254,`cmd/evm` returns incorrect value for sender address when executing opcode `BALANCE`,2024-08-01T14:21:07Z,closed,Fixed,1,Go,False,True,False,pr,f37a69a3d490f43396aae347f2af8bc3823237d2,1,core/production code,False,0,1,2024-08-02T15:49:02Z,5220,,,,,,
https://lore.kernel.org/lkml/CALf2hKtDJGqmsiSykbX8EEfbthwt6a4Bs98m60dUkS7URW-C8g@mail.gmail.com/,https://lore.kernel.org/lkml/CALf2hKtDJGqmsiSykbX8EEfbthwt6a4Bs98m60dUkS7URW-C8g@mail.gmail.com/,KASAN: slab-use-after-free Read in radix_tree_lookup in&after Linux Kernel 6.4-rc6,2023-08-07T15:54:00Z,closed,Invalid,1,C,False,,,,,,,,,,,,,,,,,
https://github.com/liudf0716/xkcptun/pull/51,https://github.com/liudf0716/xkcptun/pull/51,check return value of malloc for null,2023-08-23T20:16:02Z,closed,Fixed,1,C,False,False,False,pr,fd47967453f8bc23efa416c9bb10137e6929cdaa,1,core/production code,False,1,,2023-11-03T02:12:15Z,,,5256ddd813384350f74390d08280f581329af43c,1,True,0,0
https://github.com/swftools/swftools/issues/110,https://github.com/swftools/swftools/issues/110,A heap-buffer-overflow in swfaction.c:473,2020-08-05T06:50:19Z,open,Still Open,1,C,False,True,,,,,core/production code,True,0,1,,2546,,,,,,
https://github.com/SealSC/SealEVM/issues/21,https://github.com/SealSC/SealEVM/issues/21,SealEVM stack underflow  for opcode `CREATE2`,2024-06-04T14:25:29Z,closed,Fixed,1,Go,False,True,False,pr,a3860afcd00913af730eb98274e70c5b9a797464,1,core/production code,False,1,2,2024-07-12T06:58:38Z,2101,2024-07-12T06:58:38Z,,,,,
https://github.com/contiki-ng/contiki-ng/issues/2864,https://github.com/contiki-ng/contiki-ng/issues/2864,lwm2m: Accessing uninitialized local variables,2024-03-05T19:32:13Z,open,Still Open,1,C,False,False,,,,,core/production code,False,0,1,,1168,,,,,,
https://github.com/TrampolineRTOS/trampoline/issues/127,https://github.com/TrampolineRTOS/trampoline/issues/127,Unbounded write by strcpy,2023-06-16T03:25:46Z,closed,Fixed,1,C,False,False,False,commit,c2583e2a3a8abaf4acdd034ef40f4b1ca387a04f,1,core/production code,False,2,4,2023-10-26T12:57:47Z,279,2023-10-26T12:30:41Z,,,,,
https://github.com/embox/embox/pull/2766,https://github.com/embox/embox/pull/2766,cmds: Fix integer overflow involving m_blocks,2023-05-17T21:51:37Z,closed,Fixed,2,C,False,False,False,pr,5788e28793d2ff333f814efa6ed5ee9088df08e7,1,core/production code,False,0,,2023-05-18T11:57:57Z,,,b3f7da5e7ef25e4f563c101f2408f08d3113237b,1,True,1,1
https://forum.pritunl.com/t/inadequate-iteration-count-for-pbkdf2/1966/2,https://forum.pritunl.com/t/inadequate-iteration-count-for-pbkdf2/1966/2,Inadequate iteration count for PBKDF2,2024-04-04T07:07:00Z,closed,Won't Fix,1,Python,False,,,,,,,,,,,,,,,,,
https://github.com/matthiaskramm/swftools/issues/131,https://github.com/swftools/swftools/issues/131,A Segmentation fault in abc.c:772,2020-08-06T05:26:14Z,open,Still Open,1,C,False,True,,,,,core/production code,True,0,1,,954,,,,,,
https://github.com/ARMmbed/mbed-os/pull/15402,https://github.com/ARMmbed/mbed-os/pull/15402,Fix 'new[]' array freed with 'delete',2023-04-19T04:06:54Z,closed,Fixed,1,C++,False,False,False,pr,5db6bcc0a87080f39546d07d57e88465531028ab,1,core/production code,False,2,,2023-04-19T12:50:21Z,,,65b14f718113036173809a679f14469f6a446630,1,True,1,1
https://github.com/Juniper/libslax/issues/51,https://github.com/Juniper/libslax/issues/51,A heap-buffer-overflow in slaxlexer.c:986:11,2020-08-02T14:04:56Z,closed,Fixed,1,C,False,True,False,commit,45d88a103c315519cd7e3566eec10dceb4ce9bdc,0,core/production code,True,1,2,2025-01-02T05:25:34Z,3205,2025-01-02T05:25:34Z,,,,,
https://github.com/gazebosim/gz-sim/issues/2508,https://github.com/gazebosim/gz-sim/issues/2508,Crash after dynamically adding plugin LiftDrag to non-existing entity,2024-08-04T03:47:28Z,closed,Fixed,1,C++,False,True,False,pr,c3479e2f5282f3f0702bcf8f3bb9caa970e5bd20,2,core/production code,True,0,1,2024-08-07T03:15:55Z,5397,,,,,,
https://bugs.mysql.com/bug.php?id=116219,https://bugs.mysql.com/bug.php?id=116219,MySQL Bugs: #116219: Unable to allocate nodeid bug in mysql NDB cluster,2024-09-25T08:26:00Z,can't repeat,Cannot Reproduce,1,C++,False,,False,,,0,,,,,,,,,,,,
https://github.com/jeecgboot/jeecg-boot/issues/6202,https://github.com/jeecgboot/JeecgBoot/issues/6202,Some cryptographic suggestions,2024-04-30T09:02:13Z,closed,Won't Fix,3,Java,False,False,False,,,0,core/production code,False,5,3,2024-06-19T01:41:52Z,0,2024-04-30T09:05:57Z,,,,,
https://github.com/ardera/flutter-pi/pull/329,https://github.com/ardera/flutter-pi/pull/329,Fix offset used before range check,2023-05-16T03:48:48Z,closed,Fixed,2,C,False,False,False,pr,dbf09dbb64d3701709f6015b109392f1b7cd5452,1,core/production code,False,0,,2023-05-16T11:10:14Z,,,fb6b3568b6d5b02f39023a2fa02d0b82a3becbc3,1,True,1,1
https://github.com/moby/moby/issues/47859,https://github.com/moby/moby/issues/47859,A potential goleak in cluster.go,2024-05-25T08:30:38Z,closed,Fixed,2,Go,True,True,False,pr,c430c9c7f215ae51e593e7117db49e147fabd0b3,1,core/production code,False,1,2,2025-06-12T11:49:01Z,3131,2024-05-25T11:13:54Z,,,,,
https://github.com/LibreDWG/libredwg/issues/257,https://github.com/LibreDWG/libredwg/issues/257,A double free in free.c:1314,2020-08-01T15:03:38Z,closed,Fixed,1,C,False,True,False,commit,9d2ef0c94501362f9d08ec3f4727cee58eacbdb7,1,core/production code,True,3,2,2020-08-02T12:15:28Z,1610,2020-08-01T21:11:44Z,,,,,
https://github.com/axiomatic-systems/Bento4/issues/547,https://github.com/axiomatic-systems/Bento4/issues/547,Assertion failed in Ap4Atom.cpp:763,2020-08-22T01:52:24Z,open,Still Open,1,C++,False,True,,,,,,True,,,,,,,,,,
https://github.com/nokiatech/heif/issues/86,https://github.com/nokiatech/heif/issues/86,A global-buffer-overflow in hevcdecoderconfigrecord.cpp:311:37,2020-08-04T07:58:10Z,closed,Fixed,1,C++,False,True,False,commit,b26a7086cb3eba61872f44c7902c54417f1084d5,30,core/production code,True,1,2,2020-08-12T09:12:35Z,3316,2020-08-12T09:12:35Z,,,,,
https://github.com/thorfdbg/libjpeg/issues/42,https://github.com/thorfdbg/libjpeg/issues/42,Segmentation fault in refinementscan.cpp:644,2020-08-13T04:27:58Z,closed,Fixed,1,C++,False,True,False,commit,97e99771b71ad295cd9aa6ef5f221e002b9b0574,0,core/production code,True,1,2,2020-08-28T18:07:16Z,1467,2020-08-28T18:07:16Z,,,,,
https://forums.developer.nvidia.com/t/possible-rounding-precision-errors-in-cuda-math-apis/301707/2,https://forums.developer.nvidia.com/t/possible-rounding-precision-errors-in-cuda-math-apis/301707/2,Possible Rounding/Precision Errors in CUDA Math APIs? - #2 by Robert_Crovella - GPU-Accelerated Libraries - NVIDIA Developer Forums,2024-07-30T23:27:05Z,open,Still Open,21,C,False,,,,,,,,,,,,,,,,,
https://github.com/apache/mynewt-nimble/pull/1555,https://github.com/apache/mynewt-nimble/pull/1555,porting: Add missing return statement,2023-07-19T01:41:16Z,closed,Fixed,1,C,False,False,False,pr,cc556e97f4dc1da30ee7274f2b08e4e2a47535cf,1,core/production code,False,0,,2023-07-19T11:54:21Z,,,769b5176a85a812b58bd0fae5a9e46167fd89dbd,1,True,1,1
https://bugzilla.nasm.us/show_bug.cgi?id=3392716,https://bugzilla.nasm.us/show_bug.cgi?id=3392716,A heap-use-after-free in preproc.c:6853:52 can cause Segmentation fault,2020-08-30T19:41:00Z,closed,Duplicate,1,C,False,True,True,commit,f95c7e983c00d6b9f46fde7c702c0e5351b7dffa,7,,True,,,,,,,,,,
https://github.com/ZerBea/hcxtools/issues/155,https://github.com/ZerBea/hcxtools/issues/155,A global-buffer-overflow in hcxpcapngtool.c:3789:4,2020-08-12T03:09:27Z,closed,Fixed,1,C,False,True,False,commit,a3679b42e779a47f18a487a70146569de1972c63,1,core/production code,True,7,3,2020-08-12T06:14:30Z,2872,2020-08-12T06:14:30Z,,,,,
https://github.com/pikasTech/PikaPython/pull/338,https://github.com/pikasTech/PikaPython/pull/338,Fix non-constant format string,2024-03-27T23:26:19Z,closed,Fixed,2,C,False,False,False,pr,0d3c90db73b6c5adce29a5a25e3d48beefc84e95,1,core/production code,False,0,,2024-03-28T02:47:39Z,,,d6580f4869693c78a586abdb234533039833d9df,1,True,0,0
https://github.com/panjf2000/ants/issues/323,https://github.com/panjf2000/ants/issues/323,[Bug]: A potential goroutine leak in pool.go,2024-04-27T13:23:44Z,closed,Invalid,2,Go,True,True,False,pr,2806c4af7c5e856b843c292e0ae9be5ec53162c2,2,core/production code,True,2,2,2024-04-28T07:41:11Z,3046,2024-04-28T04:27:32Z,,,,,
https://github.com/Juniper/libslax/issues/52,https://github.com/Juniper/libslax/issues/52,A heap-buffer-overflow in slaxlexer.c:751:13,2020-08-02T14:07:30Z,closed,Fixed,1,C,False,True,False,commit,45d88a103c315519cd7e3566eec10dceb4ce9bdc,0,core/production code,True,1,2,2025-01-02T05:24:31Z,3329,2025-01-02T05:24:31Z,,,,,
https://github.com/aws/aws-iot-device-sdk-embedded-C/pull/1859,https://github.com/aws/aws-iot-device-sdk-embedded-C/pull/1859,demos: Fix unbounded write in sscanf call,2023-03-30T20:33:24Z,closed,Fixed,1,C,False,False,False,pr,c0b9f1e13fb0ac129717a42c4550b7bf3e193ce8,1,core/production code,False,0,,2023-03-31T23:51:17Z,,,61ffe462ba49abf5d6407e8319836a7dc95596cf,1,True,2,1
https://bugs.mysql.com/bug.php?id=114880,https://bugs.mysql.com/bug.php?id=114880,MySQL Bugs: #114880: hang bug in mysql NDB cluster,2024-05-04T13:43:00Z,unsupported,Won't Fix,1,C++,False,,,,,,,,,,,,,,,,,
https://lists.gnu.org/archive/html/bug-ncurses/2020-08/msg00006.html,https://lists.gnu.org/archive/html/bug-ncurses/2020-08/msg00006.html,A heap-buffer-overflow in captoinfo.c:321:12,2020-08-04T21:26:04Z,closed,Invalid,1,C,False,,,,,,,,,,,,,,,,,
https://github.com/symisc/unqlite/issues/156,https://github.com/symisc/unqlite/issues/156,unqlite.c: inconsistent null check,2023-07-12T19:28:41Z,closed,Invalid,1,C,False,False,False,,,0,core/production code,False,1,2,2023-07-25T15:19:47Z,268,2023-07-25T15:19:47Z,,,,,
https://github.com/contiki-ng/contiki-ng/pull/2423,https://github.com/contiki-ng/contiki-ng/pull/2423,Fix incorrect comparisons,2023-04-14T02:37:19Z,closed,Fixed,9,C,False,False,False,pr,baca8ebd8dcc6aa8771dcc6e11d3093de5a9e160,8,core/production code,False,0,,2023-06-07T14:20:29Z,,,6656674fc4a4cfd886a4c7f76f700ba8e516f283,1,True,3,1
https://github.com/atomvm/AtomVM/pull/576,https://github.com/atomvm/AtomVM/pull/576,Add missing null check for malloc(),2023-05-16T20:01:20Z,closed,Fixed,1,C,False,False,False,pr,e993754e35e09b0adb04cd34392d13dbde038045,1,core/production code,False,1,,2023-05-17T23:11:07Z,,,6a6d36015938740c4900df6f668c8909941bc0dc,1,True,1,1
https://github.com/gozfree/gear-lib/pull/94,https://github.com/gozfree/gear-lib/pull/94,[librtmpc] Check return value of sscanf(),2023-05-12T22:09:33Z,closed,Fixed,1,C,False,False,False,commit,c9162ed5dcb6cffc8016c33555b5960a278d72ba,1,core/production code,False,0,,2023-05-27T11:04:50Z,,,d891d13945a2c3a88c2a0692bdd5dad27fc4ddb6,1,True,0,0
https://bugs.mysql.com/bug.php?id=115258,https://bugs.mysql.com/bug.php?id=115258,MySQL Bugs: #115258: hang bug in mysql NDB cluster,2024-06-09T10:01:00Z,unsupported,Won't Fix,1,C++,False,,,,,,,,,,,,,,,,,
https://github.com/pingcap/tidb/issues/59828,https://github.com/pingcap/tidb/issues/59828,Resource Manager: Token Stream RPC Error Leads to Premature TSO Client Cancellation During Startup,2025-02-28T01:32:56Z,open,Still Open,1,Go,False,True,,,,,core/production code,True,0,2,,7628,,,,,,
https://bugs.mysql.com/bug.php?id=116419,https://bugs.mysql.com/bug.php?id=116419,MySQL Bugs: #116419: Send signal error in NDB cluster,2024-10-19T16:00:00Z,can't repeat,Cannot Reproduce,1,C++,False,,False,,,0,,,,,,,,,,,,
https://github.com/alibaba/canal/issues/5126,https://github.com/alibaba/canal/issues/5126,Default use of TLSv1 in AbstractRequest.java may cause potential security and  compatibility issue.,2024-04-30T06:05:51Z,closed,Fixed,1,Java,False,False,False,pr,5a4fbe7fbf03ccf15392319c8361d08c97e154e7,1,core/production code,False,2,2,2024-07-16T08:06:08Z,622,2024-07-16T08:06:08Z,,,,,
https://github.com/pleco-rs/Pleco/issues/158,https://github.com/pleco-rs/Pleco/issues/158,Unsound problems in `pleco_engine` crate,2024-07-07T07:24:10Z,open,Still Open,2,Rust,False,False,,,,,core/production code,False,1,2,,897,2024-07-07T11:47:07Z,,,,,
https://github.com/scikit-learn/scikit-learn/issues/29509,https://github.com/scikit-learn/scikit-learn/issues/29509,An inconsistency between the document of `LogisticRegression` and code implementation,2024-07-17T11:37:37Z,closed,Invalid,1,Python,False,False,False,discussion,,0,documentation,False,3,2,2024-07-18T15:02:36Z,1454,2024-07-18T15:02:36Z,,,,,
https://github.com/zlgopen/awtk/issues/870,https://github.com/zlgopen/awtk/issues/870,Incorrect format specifier,2024-03-03T02:04:45Z,closed,Fixed,1,C,False,False,False,commit,07a27656efbc36bc163eee83b6a0c7f97c74f9e2,0,core/production code,False,1,2,2024-03-04T18:30:27Z,288,2024-03-04T13:00:30Z,,,,,
https://jira.mariadb.org/browse/MDEV-35294,https://jira.mariadb.org/browse/MDEV-35294,MariaDB Galera cluster encountered severe inconsistency issues when handling data synchronization,2024-10-30T18:33:42Z,open,Still Open,1,C++,False,,,,,,,,,,,,,,,,,
https://github.com/majianjia/nnom/pull/216,https://github.com/majianjia/nnom/pull/216,Check return values of nnom_mem(),2024-03-25T22:43:47Z,closed,Fixed,7,C,False,False,False,pr,5f64701721ced5ecca4f976fac91953020a2176c,1,core/production code,False,0,,2024-03-27T09:57:07Z,,,e6ef0a08b3721f4b1b24922f0428f7a4f6ccf1c5,1,True,0,0
https://github.com/containerd/fifo/issues/56,https://github.com/containerd/fifo/issues/56,[Bug]:A potential goroutine leak,2024-04-05T09:08:00Z,open,Still Open,1,Go,True,True,,,,,core/production code,False,0,1,,1986,,,,,,
https://github.com/gpac/gpac/issues/1564,https://github.com/gpac/gpac/issues/1564,A heap-buffer-overflow in box_code_adobe.c:109,2020-08-07T01:48:18Z,closed,Fixed,1,C,False,True,False,commit,093283e727f396130651280609e687cd4778e0d1,1,core/production code,True,1,2,2020-09-01T14:42:56Z,3154,2020-09-01T14:43:15Z,,,,,
https://github.com/cesanta/mjson/pull/63,https://github.com/cesanta/mjson/pull/63,src/mjson.c: using alloca in a loop can lead to a stack overflow,2023-06-28T18:52:34Z,open,Still Open,1,C,False,False,,,,,core/production code,False,0,,,,,8a4e6e4ceadbc1316f431e018e03e00dae730e90,1,True,0,0
https://github.com/gazebosim/gz-sim/issues/2541,https://github.com/gazebosim/gz-sim/issues/2541,Crash after calling /depth_camera/points topic,2024-08-25T04:51:10Z,closed,Fixed,1,C++,False,True,False,pr,e4fd2951515de6ffaddd26a23232cfc712225a90,1,core/production code,True,0,1,2024-09-03T02:32:06Z,2464,,,,,,
https://github.com/LibVNC/libvncserver/pull/578,https://github.com/LibVNC/libvncserver/pull/578,examples: check return values of malloc for null,2023-05-19T20:15:50Z,closed,Fixed,3,C,False,False,False,pr,d62002e46fb4a4a16573ff9b8a37d114443aa059,1,core/production code,False,0,,2023-05-20T10:05:13Z,,,ce64c6a2c3971331427a848d903f094f71991edb,1,True,0,0
https://github.com/vlm/asn1c/issues/395,https://github.com/vlm/asn1c/issues/395,Assertion fail in asn1fix_crange.c:458,2020-08-06T09:09:07Z,open,Still Open,1,C,False,False,,,,,core/production code,True,0,1,,422,,,,,,
https://github.com/hughsie/libxmlb/issues/208,https://github.com/hughsie/libxmlb/issues/208,SEGV in xb_silo_query_node_matches by calling xb_silo_query,2024-10-12T18:10:41Z,closed,Fixed,1,C,False,True,False,commit,83dde3c73b00d92818be6e77a0656a676d261746,4,core/production code,True,4,2,2024-10-14T13:28:09Z,2379,2024-10-12T18:14:09Z,,,,,
https://github.com/moonlight-stream/moonlight-embedded/pull/890,https://github.com/moonlight-stream/moonlight-embedded/pull/890,fix unbounded write of sprintf,2024-03-24T02:04:29Z,closed,Fixed,4,C,False,False,False,pr,274d3db34da764344a7a402ee74e6080350ac0cd,2,core/production code,False,1,,2024-03-25T05:11:50Z,,,7dbbb57b7e6d162d0899dd186ac6e894d5b93309,1,True,0,0
https://github.com/matthiaskramm/swftools/issues/101,https://github.com/swftools/swftools/issues/101,A SEGV in xpdf/GString.cc:173,2020-08-01T02:18:46Z,open,Still Open,1,C++,False,True,,,,,core/production code,True,0,1,,2124,,,,,,
https://sourceforge.net/p/jocr/bugs/40/,https://sourceforge.net/p/jocr/bugs/40/,#40 A use-after-free in pgm2asc.c:2857:51,2020-08-03T00:00:00Z,open,Still Open,1,C,False,,,,,,,,,,,,,,,,,
https://github.com/thorfdbg/libjpeg/issues/41,https://github.com/thorfdbg/libjpeg/issues/41,Assertion fail in singlecomponentlsscan.cpp:90,2020-08-13T04:23:32Z,closed,Fixed,1,C++,False,True,False,commit,97e99771b71ad295cd9aa6ef5f221e002b9b0574,0,core/production code,True,1,2,2020-08-28T18:24:26Z,328,2020-08-28T18:24:26Z,,,,,
https://github.com/micropython/micropython/pull/11306,https://github.com/micropython/micropython/pull/11306,extmod/vfs_lfsx: Fix offset used before range check.,2023-04-20T22:29:47Z,closed,Fixed,2,C,False,False,False,pr,a9fc0343f08287ba3cb51c231507583770ae5dfe,1,core/production code,False,6,,2023-05-19T12:01:10Z,,,9fa154c5d8dbc7a71c0147254516472af93bfd08,1,True,0,0
https://github.com/symisc/unqlite/pull/157,https://github.com/symisc/unqlite/pull/157,unqlite.c: null checks,2023-07-12T19:32:11Z,closed,Invalid,1,C,False,False,False,,,1,core/production code,False,1,,2023-07-16T16:38:36Z,,,549739a51d2df41e0d4867f9b95cb8f068ac2fc1,1,True,0,0
https://github.com/Lekensteyn/dmg2img/issues/8,https://github.com/Lekensteyn/dmg2img/issues/8,A Segmentation fault in dmg2img.c:237,2020-08-01T13:11:50Z,open,Still Open,1,C,False,True,,,,,core/production code,True,0,1,,820,,,,,,
https://github.com/gozfree/gear-lib/issues/105,https://github.com/gozfree/gear-lib/issues/105,Unbounded write of strcpy,2024-03-04T19:08:00Z,open,Still Open,1,C,False,False,,,,,core/production code,False,0,1,,272,,,,,,
https://github.com/tgalal/yowsup/issues/3260,https://github.com/tgalal/yowsup/issues/3260,Question about truncated MAC in mediacipher.py,2024-04-24T09:10:56Z,open,Still Open,1,Python,False,False,,,,,core/production code,False,0,2,,304,,,,,,
https://github.com/thorfdbg/libjpeg/issues/31,https://github.com/thorfdbg/libjpeg/issues/31,Floating point exception in tables.cpp:1384,2020-08-03T14:46:25Z,closed,Cannot Reproduce,1,C++,False,True,False,,,0,core/production code,True,1,2,2020-08-29T08:19:59Z,397,2020-08-29T08:19:59Z,,,,,
https://github.com/axiomatic-systems/Bento4/issues/544,https://github.com/axiomatic-systems/Bento4/issues/544,A Segmentation fault in Ap4Descriptor.h:108:28,2020-08-19T15:33:10Z,open,Still Open,1,C++,False,False,,,,,core/production code,True,0,1,,3566,,,,,,
https://github.com/embox/embox/pull/2769,https://github.com/embox/embox/pull/2769,Fix comparisons that are always false,2023-05-19T19:22:31Z,closed,Fixed,2,C,False,False,False,pr,dd6019baf1afa5564216d4b6d1f9b49c5d5ab0ac,2,core/production code,False,0,,2023-05-20T11:10:34Z,,,96ca57a301e476d8933427e8924cbf0d32269723,1,True,1,1
https://github.com/dbeaver/dbeaver/issues/29299,https://github.com/dbeaver/dbeaver/issues/29299,Stop using DES and avoid hardcoded key,2024-05-01T16:37:23Z,closed,Fixed,1,Java,False,False,False,pr,281f79dea1fcffcfaef3caa53d787ae7a3d9b34bRow,15,core/production code,False,3,8,2024-07-02T11:56:38Z,846,2024-05-02T10:50:46Z,,,,,
https://github.com/pikasTech/PikaPython/pull/337,https://github.com/pikasTech/PikaPython/pull/337,Fix incorrect printf format specifier,2024-03-27T23:06:20Z,closed,Fixed,2,C,False,False,False,pr,288465e49e793fcdfc2560309426252c9c5a7160,1,core/production code,False,2,,2024-08-15T15:36:32Z,,,8f7c6235ca431ef043923440eae150a8d20dd96d,1,True,0,0
https://forums.developer.nvidia.com/t/nan-results/301990/2,https://forums.developer.nvidia.com/t/nan-results/301990/2,NaN results - #2 by nastafev - GPU-Accelerated Libraries - NVIDIA Developer Forums,2024-08-01T20:01:33Z,open,Still Open,12,C,False,,,,,,,,,,,,,,,,,
https://github.com/matthiaskramm/swftools/issues/139,https://github.com/swftools/swftools/issues/139,A Segmentation fault in swftext.c:225,2020-08-06T05:53:11Z,open,Still Open,1,C,False,True,,,,,core/production code,True,0,1,,1114,,,,,,
https://github.com/vtereshkov/umka-lang/pull/285,https://github.com/vtereshkov/umka-lang/pull/285,umka: Add null check for malloc() and fix resource leak when handling errors,2023-05-22T20:53:25Z,closed,Duplicate,4,C,False,False,False,,,1,core/production code,False,2,,2023-12-12T22:25:50Z,,,f045f0e10d13e4f815642c655af4c3054e5f406f,2,True,1,1
https://github.com/openlgtv/epk2extract/pull/76,https://github.com/openlgtv/epk2extract/pull/76,cramfs: fix duplicate include guard,2023-05-26T20:01:40Z,closed,Fixed,2,C,False,False,False,pr,534e7c4d98dc2980e0e9ea852f85ef59f57cf848,1,core/production code,False,0,,2023-05-26T20:19:28Z,,,ff7a68b1251dc2d48ba772a37717f674d6f2a1b4,1,True,0,0
https://github.com/gazebosim/gz-sim/issues/2513,https://github.com/gazebosim/gz-sim/issues/2513,Crash after dynamically adding plugin MecanumDrive to non-existing entity,2024-08-05T09:38:31Z,closed,Fixed,1,C++,False,True,False,pr,c3479e2f5282f3f0702bcf8f3bb9caa970e5bd20,1,core/production code,True,1,2,2024-08-07T17:27:02Z,4782,2024-08-07T17:27:02Z,,,,,
https://github.com/relab/gorums/issues/189,https://github.com/relab/gorums/issues/189,A potential goroutine leak in gorums /channel.go,2024-10-08T08:03:13Z,closed,Fixed,2,Go,True,True,True,pr,def98941f9dfc16de4f2c28b0fc0deef91bfed24,1,core/production code,False,4,2,2024-10-10T08:30:13Z,2835,2024-10-09T08:27:34Z,,,,,
https://github.com/FRRouting/frr/issues/13432,https://github.com/FRRouting/frr/issues/13432,bfdd: Miss Check whether (P) and Final (F) bits are both set,2023-05-04T06:36:24Z,closed,Invalid,1,C,False,False,False,,,0,core/production code,False,0,1,2023-05-04T08:24:09Z,243,,,,,,
https://github.com/gozfree/gear-lib/pull/95,https://github.com/gozfree/gear-lib/pull/95,Fix offset used before range check,2023-05-13T03:55:07Z,closed,Fixed,2,C,False,False,False,pr,c0b468c6e35aa1d9e77a80c9dda756222a72d4b2,1,core/production code,True,0,,2023-05-27T11:06:31Z,,,c0b468c6e35aa1d9e77a80c9dda756222a72d4b2,1,True,0,0
https://github.com/gazebosim/gz-physics/issues/661,https://github.com/gazebosim/gz-physics/issues/661,"Crash with assertion failure ""aabbBound >= dMinIntExact && aabbBound < dMaxIntExact""",2024-07-01T04:21:07Z,closed,Duplicate,1,C++,False,True,False,pr,a369e1801688af5c90876873a3509bd65003f110,2,,True,,,,,,,,,,
https://github.com/miekg/dns/issues/1610,https://github.com/miekg/dns/issues/1610,A potential goroutine leak in server_test.go,2024-10-26T13:30:30Z,closed,Won't Fix,1,Go,True,True,False,,,0,test code,True,2,2,2025-02-24T14:27:31Z,1551,2024-11-22T15:49:32Z,,,,,
https://github.com/wasm3/wasm3/pull/467,https://github.com/wasm3/wasm3/pull/467,m3_parse.c: Fix uninitialized use of result,2024-02-29T23:15:56Z,open,Still Open,1,C,False,False,,,,,core/production code,False,1,,,,,cca4627202f0547c1770389d5f61ebe694d114a1,1,True,0,0
